"","Species","Scenario","FDR","Year","Value","Metric"
"2139","Cabezon","Recruitment",0.9,17,0.4606,"Yield"
"2140","Cabezon","Recruitment",0.9,18,0.459,"Yield"
"2141","Cabezon","Recruitment",0.9,19,0.4614,"Yield"
"2142","Cabezon","Recruitment",0.9,20,0.4628,"Yield"
"2143","Cabezon","Both",0.4,0,0,"Yield"
"2144","Cabezon","Both",0.4,1,0.4574,"Yield"
"2145","Cabezon","Both",0.4,2,0.4814,"Yield"
"2146","Cabezon","Both",0.4,3,0.5234,"Yield"
"2147","Cabezon","Both",0.4,4,0.5824,"Yield"
"2148","Cabezon","Both",0.4,5,0.6294,"Yield"
"2149","Cabezon","Both",0.4,6,0.669,"Yield"
"2150","Cabezon","Both",0.4,7,0.693,"Yield"
"2151","Cabezon","Both",0.4,8,0.7068,"Yield"
"2152","Cabezon","Both",0.4,9,0.7272,"Yield"
"2153","Cabezon","Both",0.4,10,0.745,"Yield"
"2154","Cabezon","Both",0.4,11,0.7448,"Yield"
"2155","Cabezon","Both",0.4,12,0.7502,"Yield"
"2156","Cabezon","Both",0.4,13,0.7526,"Yield"
"2157","Cabezon","Both",0.4,14,0.7478,"Yield"
"2158","Cabezon","Both",0.4,15,0.7446,"Yield"
"2159","Cabezon","Both",0.4,16,0.7486,"Yield"
"2160","Cabezon","Both",0.4,17,0.7454,"Yield"
"2161","Cabezon","Both",0.4,18,0.7358,"Yield"
"2162","Cabezon","Both",0.4,19,0.725,"Yield"
"2163","Cabezon","Both",0.4,20,0.7176,"Yield"
"2164","Cabezon","Both",0.5,0,0,"Yield"
"2165","Cabezon","Both",0.5,1,0.4632,"Yield"
"2166","Cabezon","Both",0.5,2,0.4928,"Yield"
"2167","Cabezon","Both",0.5,3,0.5282,"Yield"
"2168","Cabezon","Both",0.5,4,0.566,"Yield"
"2169","Cabezon","Both",0.5,5,0.6002,"Yield"
"2170","Cabezon","Both",0.5,6,0.6428,"Yield"
"2171","Cabezon","Both",0.5,7,0.6616,"Yield"
"2172","Cabezon","Both",0.5,8,0.6782,"Yield"
"2173","Cabezon","Both",0.5,9,0.687,"Yield"
"2174","Cabezon","Both",0.5,10,0.6938,"Yield"
"2175","Cabezon","Both",0.5,11,0.6958,"Yield"
"2176","Cabezon","Both",0.5,12,0.6968,"Yield"
"2177","Cabezon","Both",0.5,13,0.7074,"Yield"
"2178","Cabezon","Both",0.5,14,0.6968,"Yield"
"2179","Cabezon","Both",0.5,15,0.7,"Yield"
"2180","Cabezon","Both",0.5,16,0.7008,"Yield"
"2181","Cabezon","Both",0.5,17,0.6918,"Yield"
"2182","Cabezon","Both",0.5,18,0.689,"Yield"
"2183","Cabezon","Both",0.5,19,0.6844,"Yield"
"2184","Cabezon","Both",0.5,20,0.6816,"Yield"
"2185","Cabezon","Both",0.6,0,0,"Yield"
"2186","Cabezon","Both",0.6,1,0.4594,"Yield"
"2187","Cabezon","Both",0.6,2,0.482,"Yield"
"2188","Cabezon","Both",0.6,3,0.5106,"Yield"
"2189","Cabezon","Both",0.6,4,0.5336,"Yield"
"2190","Cabezon","Both",0.6,5,0.5728,"Yield"
"2191","Cabezon","Both",0.6,6,0.5944,"Yield"
"2192","Cabezon","Both",0.6,7,0.6128,"Yield"
"2193","Cabezon","Both",0.6,8,0.6264,"Yield"
"2194","Cabezon","Both",0.6,9,0.6348,"Yield"
"2195","Cabezon","Both",0.6,10,0.649,"Yield"
"2196","Cabezon","Both",0.6,11,0.6488,"Yield"
"2197","Cabezon","Both",0.6,12,0.649,"Yield"
"2198","Cabezon","Both",0.6,13,0.6492,"Yield"
"2199","Cabezon","Both",0.6,14,0.6496,"Yield"
"2200","Cabezon","Both",0.6,15,0.654,"Yield"
"2201","Cabezon","Both",0.6,16,0.6498,"Yield"
"2202","Cabezon","Both",0.6,17,0.6518,"Yield"
"2203","Cabezon","Both",0.6,18,0.647,"Yield"
"2204","Cabezon","Both",0.6,19,0.6482,"Yield"
"2205","Cabezon","Both",0.6,20,0.6422,"Yield"
"2206","Cabezon","Both",0.7,0,0,"Yield"
"2207","Cabezon","Both",0.7,1,0.4754,"Yield"
"2208","Cabezon","Both",0.7,2,0.4928,"Yield"
"2209","Cabezon","Both",0.7,3,0.5126,"Yield"
"2210","Cabezon","Both",0.7,4,0.5422,"Yield"
"2211","Cabezon","Both",0.7,5,0.5614,"Yield"
"2212","Cabezon","Both",0.7,6,0.5784,"Yield"
"2213","Cabezon","Both",0.7,7,0.5878,"Yield"
"2214","Cabezon","Both",0.7,8,0.5922,"Yield"
"2215","Cabezon","Both",0.7,9,0.6026,"Yield"
"2216","Cabezon","Both",0.7,10,0.6142,"Yield"
"2217","Cabezon","Both",0.7,11,0.6116,"Yield"
"2218","Cabezon","Both",0.7,12,0.611,"Yield"
"2219","Cabezon","Both",0.7,13,0.607,"Yield"
"2220","Cabezon","Both",0.7,14,0.6114,"Yield"
"2221","Cabezon","Both",0.7,15,0.6086,"Yield"
"2222","Cabezon","Both",0.7,16,0.6112,"Yield"
"2223","Cabezon","Both",0.7,17,0.6124,"Yield"
"2224","Cabezon","Both",0.7,18,0.6018,"Yield"
"2225","Cabezon","Both",0.7,19,0.6004,"Yield"
"2226","Cabezon","Both",0.7,20,0.6066,"Yield"
"2227","Cabezon","Both",0.8,0,0,"Yield"
"2228","Cabezon","Both",0.8,1,0.4776,"Yield"
"2229","Cabezon","Both",0.8,2,0.4926,"Yield"
"2230","Cabezon","Both",0.8,3,0.5066,"Yield"
"2231","Cabezon","Both",0.8,4,0.523,"Yield"
"2232","Cabezon","Both",0.8,5,0.5318,"Yield"
"2233","Cabezon","Both",0.8,6,0.5356,"Yield"
"2234","Cabezon","Both",0.8,7,0.5454,"Yield"
"2235","Cabezon","Both",0.8,8,0.5538,"Yield"
"2236","Cabezon","Both",0.8,9,0.5622,"Yield"
"2237","Cabezon","Both",0.8,10,0.5642,"Yield"
"2238","Cabezon","Both",0.8,11,0.566,"Yield"
"2239","Cabezon","Both",0.8,12,0.5668,"Yield"
"2240","Cabezon","Both",0.8,13,0.5698,"Yield"
"2241","Cabezon","Both",0.8,14,0.5698,"Yield"
"2242","Cabezon","Both",0.8,15,0.573,"Yield"
"2243","Cabezon","Both",0.8,16,0.5808,"Yield"
"2244","Cabezon","Both",0.8,17,0.5802,"Yield"
"2245","Cabezon","Both",0.8,18,0.569,"Yield"
"2246","Cabezon","Both",0.8,19,0.559,"Yield"
"2247","Cabezon","Both",0.8,20,0.5616,"Yield"
"2248","Cabezon","Both",0.9,0,0,"Yield"
"2249","Cabezon","Both",0.9,1,0.4916,"Yield"
"2250","Cabezon","Both",0.9,2,0.4926,"Yield"
"2251","Cabezon","Both",0.9,3,0.5048,"Yield"
"2252","Cabezon","Both",0.9,4,0.5104,"Yield"
"2253","Cabezon","Both",0.9,5,0.52,"Yield"
"2254","Cabezon","Both",0.9,6,0.522,"Yield"
"2255","Cabezon","Both",0.9,7,0.52,"Yield"
"2256","Cabezon","Both",0.9,8,0.5252,"Yield"
"2257","Cabezon","Both",0.9,9,0.5252,"Yield"
"2258","Cabezon","Both",0.9,10,0.5284,"Yield"
"2259","Cabezon","Both",0.9,11,0.5234,"Yield"
"2260","Cabezon","Both",0.9,12,0.5304,"Yield"
"2261","Cabezon","Both",0.9,13,0.5292,"Yield"
"2262","Cabezon","Both",0.9,14,0.5288,"Yield"
"2263","Cabezon","Both",0.9,15,0.5256,"Yield"
"2264","Cabezon","Both",0.9,16,0.5326,"Yield"
"2265","Cabezon","Both",0.9,17,0.5266,"Yield"
"2266","Cabezon","Both",0.9,18,0.5348,"Yield"
"2267","Cabezon","Both",0.9,19,0.5342,"Yield"
"2268","Cabezon","Both",0.9,20,0.5418,"Yield"
"2269","Canary Rockfish","Sampling",0.6,0,0,"Effort"
"2270","Canary Rockfish","Sampling",0.6,1,0.1098,"Effort"
"2271","Canary Rockfish","Sampling",0.6,2,0.1358,"Effort"
"2272","Canary Rockfish","Sampling",0.6,3,0.1862,"Effort"
"2273","Canary Rockfish","Sampling",0.6,4,0.1798,"Effort"
"2274","Canary Rockfish","Sampling",0.6,5,0.1872,"Effort"
"2275","Canary Rockfish","Sampling",0.6,6,0.1982,"Effort"
"2276","Canary Rockfish","Sampling",0.6,7,0.1862,"Effort"
"2277","Canary Rockfish","Sampling",0.6,8,0.1862,"Effort"
"2278","Canary Rockfish","Sampling",0.6,9,0.185,"Effort"
"2279","Canary Rockfish","Sampling",0.6,10,0.183,"Effort"
"2280","Canary Rockfish","Sampling",0.6,11,0.1796,"Effort"
"2281","Canary Rockfish","Sampling",0.6,12,0.1804,"Effort"
"2282","Canary Rockfish","Sampling",0.6,13,0.1756,"Effort"
"2283","Canary Rockfish","Sampling",0.6,14,0.1748,"Effort"
"2284","Canary Rockfish","Sampling",0.6,15,0.1758,"Effort"
"2285","Canary Rockfish","Sampling",0.6,16,0.1786,"Effort"
"2286","Canary Rockfish","Sampling",0.6,17,0.1812,"Effort"
"2287","Canary Rockfish","Sampling",0.6,18,0.1832,"Effort"
"2288","Canary Rockfish","Sampling",0.6,19,0.1872,"Effort"
"2289","Canary Rockfish","Sampling",0.6,20,0.1896,"Effort"
"2290","Canary Rockfish","Sampling",0.7,0,0,"Effort"
"2291","Canary Rockfish","Sampling",0.7,1,0.149,"Effort"
"2292","Canary Rockfish","Sampling",0.7,2,0.1836,"Effort"
"2293","Canary Rockfish","Sampling",0.7,3,0.2496,"Effort"
"2294","Canary Rockfish","Sampling",0.7,4,0.2534,"Effort"
"2295","Canary Rockfish","Sampling",0.7,5,0.252,"Effort"
"2296","Canary Rockfish","Sampling",0.7,6,0.2682,"Effort"
"2297","Canary Rockfish","Sampling",0.7,7,0.2532,"Effort"
"2298","Canary Rockfish","Sampling",0.7,8,0.2568,"Effort"
"2299","Canary Rockfish","Sampling",0.7,9,0.2572,"Effort"
"2300","Canary Rockfish","Sampling",0.7,10,0.2482,"Effort"
"2301","Canary Rockfish","Sampling",0.7,11,0.2474,"Effort"
"2302","Canary Rockfish","Sampling",0.7,12,0.2484,"Effort"
"2303","Canary Rockfish","Sampling",0.7,13,0.2466,"Effort"
"2304","Canary Rockfish","Sampling",0.7,14,0.255,"Effort"
"2305","Canary Rockfish","Sampling",0.7,15,0.2586,"Effort"
"2306","Canary Rockfish","Sampling",0.7,16,0.2614,"Effort"
"2307","Canary Rockfish","Sampling",0.7,17,0.2592,"Effort"
"2308","Canary Rockfish","Sampling",0.7,18,0.2588,"Effort"
"2309","Canary Rockfish","Sampling",0.7,19,0.2606,"Effort"
"2310","Canary Rockfish","Sampling",0.7,20,0.2576,"Effort"
"2311","Canary Rockfish","Sampling",0.8,0,0,"Effort"
"2312","Canary Rockfish","Sampling",0.8,1,0.1898,"Effort"
"2313","Canary Rockfish","Sampling",0.8,2,0.2368,"Effort"
"2314","Canary Rockfish","Sampling",0.8,3,0.3126,"Effort"
"2315","Canary Rockfish","Sampling",0.8,4,0.3118,"Effort"
"2316","Canary Rockfish","Sampling",0.8,5,0.3254,"Effort"
"2317","Canary Rockfish","Sampling",0.8,6,0.3408,"Effort"
"2318","Canary Rockfish","Sampling",0.8,7,0.3344,"Effort"
"2319","Canary Rockfish","Sampling",0.8,8,0.3424,"Effort"
"2320","Canary Rockfish","Sampling",0.8,9,0.334,"Effort"
"2321","Canary Rockfish","Sampling",0.8,10,0.3302,"Effort"
"2322","Canary Rockfish","Sampling",0.8,11,0.3376,"Effort"
"2323","Canary Rockfish","Sampling",0.8,12,0.3408,"Effort"
"2324","Canary Rockfish","Sampling",0.8,13,0.3418,"Effort"
"2325","Canary Rockfish","Sampling",0.8,14,0.3386,"Effort"
"2326","Canary Rockfish","Sampling",0.8,15,0.334,"Effort"
"2327","Canary Rockfish","Sampling",0.8,16,0.3372,"Effort"
"2328","Canary Rockfish","Sampling",0.8,17,0.3328,"Effort"
"2329","Canary Rockfish","Sampling",0.8,18,0.329,"Effort"
"2330","Canary Rockfish","Sampling",0.8,19,0.332,"Effort"
"2331","Canary Rockfish","Sampling",0.8,20,0.3336,"Effort"
"2332","Canary Rockfish","Sampling",0.9,0,0,"Effort"
"2333","Canary Rockfish","Sampling",0.9,1,0.2144,"Effort"
"2334","Canary Rockfish","Sampling",0.9,2,0.2698,"Effort"
"2335","Canary Rockfish","Sampling",0.9,3,0.3726,"Effort"
"2336","Canary Rockfish","Sampling",0.9,4,0.387,"Effort"
"2337","Canary Rockfish","Sampling",0.9,5,0.396,"Effort"
"2338","Canary Rockfish","Sampling",0.9,6,0.4222,"Effort"
"2339","Canary Rockfish","Sampling",0.9,7,0.4188,"Effort"
"2340","Canary Rockfish","Sampling",0.9,8,0.4216,"Effort"
"2341","Canary Rockfish","Sampling",0.9,9,0.4184,"Effort"
"2342","Canary Rockfish","Sampling",0.9,10,0.4202,"Effort"
"2343","Canary Rockfish","Sampling",0.9,11,0.423,"Effort"
"2344","Canary Rockfish","Sampling",0.9,12,0.4238,"Effort"
"2345","Canary Rockfish","Sampling",0.9,13,0.4236,"Effort"
"2346","Canary Rockfish","Sampling",0.9,14,0.4248,"Effort"
"2347","Canary Rockfish","Sampling",0.9,15,0.4252,"Effort"
"2348","Canary Rockfish","Sampling",0.9,16,0.4328,"Effort"
"2349","Canary Rockfish","Sampling",0.9,17,0.4274,"Effort"
"2350","Canary Rockfish","Sampling",0.9,18,0.4264,"Effort"
"2351","Canary Rockfish","Sampling",0.9,19,0.4272,"Effort"
"2352","Canary Rockfish","Sampling",0.9,20,0.4268,"Effort"
"2353","Canary Rockfish","Recruitment",0.6,0,0.057,"Effort"
"2354","Canary Rockfish","Recruitment",0.6,1,0.0354,"Effort"
"2355","Canary Rockfish","Recruitment",0.6,2,0.132,"Effort"
"2356","Canary Rockfish","Recruitment",0.6,3,0.1164,"Effort"
"2357","Canary Rockfish","Recruitment",0.6,4,0.1176,"Effort"
"2358","Canary Rockfish","Recruitment",0.6,5,0.1098,"Effort"
"2359","Canary Rockfish","Recruitment",0.6,6,0.0914,"Effort"
"2360","Canary Rockfish","Recruitment",0.6,7,0.0724,"Effort"
"2361","Canary Rockfish","Recruitment",0.6,8,0.0466,"Effort"
"2362","Canary Rockfish","Recruitment",0.6,9,0.034,"Effort"
"2363","Canary Rockfish","Recruitment",0.6,10,0.0212,"Effort"
"2364","Canary Rockfish","Recruitment",0.6,11,0.0138,"Effort"
"2365","Canary Rockfish","Recruitment",0.6,12,0.0084,"Effort"
"2366","Canary Rockfish","Recruitment",0.6,13,0.0042,"Effort"
"2367","Canary Rockfish","Recruitment",0.6,14,0.0054,"Effort"
"2368","Canary Rockfish","Recruitment",0.6,15,0.006,"Effort"
"2369","Canary Rockfish","Recruitment",0.6,16,0.0094,"Effort"
"2370","Canary Rockfish","Recruitment",0.6,17,0.0152,"Effort"
"2371","Canary Rockfish","Recruitment",0.6,18,0.0228,"Effort"
"2372","Canary Rockfish","Recruitment",0.6,19,0.033,"Effort"
"2373","Canary Rockfish","Recruitment",0.6,20,0.0484,"Effort"
"2374","Canary Rockfish","Recruitment",0.7,0,0.0584,"Effort"
"2375","Canary Rockfish","Recruitment",0.7,1,0.0344,"Effort"
"2376","Canary Rockfish","Recruitment",0.7,2,0.132,"Effort"
"2377","Canary Rockfish","Recruitment",0.7,3,0.1088,"Effort"
"2378","Canary Rockfish","Recruitment",0.7,4,0.1,"Effort"
"2379","Canary Rockfish","Recruitment",0.7,5,0.0892,"Effort"
"2380","Canary Rockfish","Recruitment",0.7,6,0.069,"Effort"
"2381","Canary Rockfish","Recruitment",0.7,7,0.0488,"Effort"
"2382","Canary Rockfish","Recruitment",0.7,8,0.0282,"Effort"
"2383","Canary Rockfish","Recruitment",0.7,9,0.0186,"Effort"
"2384","Canary Rockfish","Recruitment",0.7,10,0.0162,"Effort"
"2385","Canary Rockfish","Recruitment",0.7,11,0.0162,"Effort"
"2386","Canary Rockfish","Recruitment",0.7,12,0.0176,"Effort"
"2387","Canary Rockfish","Recruitment",0.7,13,0.0206,"Effort"
"2388","Canary Rockfish","Recruitment",0.7,14,0.024,"Effort"
"2389","Canary Rockfish","Recruitment",0.7,15,0.0286,"Effort"
"2390","Canary Rockfish","Recruitment",0.7,16,0.0378,"Effort"
"2391","Canary Rockfish","Recruitment",0.7,17,0.0496,"Effort"
"2392","Canary Rockfish","Recruitment",0.7,18,0.0642,"Effort"
"2393","Canary Rockfish","Recruitment",0.7,19,0.083,"Effort"
"2394","Canary Rockfish","Recruitment",0.7,20,0.1058,"Effort"
"2395","Canary Rockfish","Recruitment",0.8,0,0.0574,"Effort"
"2396","Canary Rockfish","Recruitment",0.8,1,0.0344,"Effort"
"2397","Canary Rockfish","Recruitment",0.8,2,0.1272,"Effort"
"2398","Canary Rockfish","Recruitment",0.8,3,0.1078,"Effort"
"2399","Canary Rockfish","Recruitment",0.8,4,0.0964,"Effort"
"2400","Canary Rockfish","Recruitment",0.8,5,0.087,"Effort"
"2401","Canary Rockfish","Recruitment",0.8,6,0.0724,"Effort"
"2402","Canary Rockfish","Recruitment",0.8,7,0.0628,"Effort"
"2403","Canary Rockfish","Recruitment",0.8,8,0.0598,"Effort"
"2404","Canary Rockfish","Recruitment",0.8,9,0.0616,"Effort"
"2405","Canary Rockfish","Recruitment",0.8,10,0.064,"Effort"
"2406","Canary Rockfish","Recruitment",0.8,11,0.0658,"Effort"
"2407","Canary Rockfish","Recruitment",0.8,12,0.069,"Effort"
"2408","Canary Rockfish","Recruitment",0.8,13,0.074,"Effort"
"2409","Canary Rockfish","Recruitment",0.8,14,0.078,"Effort"
"2410","Canary Rockfish","Recruitment",0.8,15,0.0848,"Effort"
"2411","Canary Rockfish","Recruitment",0.8,16,0.0932,"Effort"
"2412","Canary Rockfish","Recruitment",0.8,17,0.105,"Effort"
"2413","Canary Rockfish","Recruitment",0.8,18,0.1176,"Effort"
"2414","Canary Rockfish","Recruitment",0.8,19,0.1334,"Effort"
"2415","Canary Rockfish","Recruitment",0.8,20,0.1488,"Effort"
"2416","Canary Rockfish","Recruitment",0.9,0,0.0538,"Effort"
"2417","Canary Rockfish","Recruitment",0.9,1,0.0886,"Effort"
"2418","Canary Rockfish","Recruitment",0.9,2,0.1794,"Effort"
"2419","Canary Rockfish","Recruitment",0.9,3,0.1786,"Effort"
"2420","Canary Rockfish","Recruitment",0.9,4,0.1974,"Effort"
"2421","Canary Rockfish","Recruitment",0.9,5,0.2026,"Effort"
"2422","Canary Rockfish","Recruitment",0.9,6,0.1966,"Effort"
"2423","Canary Rockfish","Recruitment",0.9,7,0.2008,"Effort"
"2424","Canary Rockfish","Recruitment",0.9,8,0.2008,"Effort"
"2425","Canary Rockfish","Recruitment",0.9,9,0.204,"Effort"
"2426","Canary Rockfish","Recruitment",0.9,10,0.2046,"Effort"
"2427","Canary Rockfish","Recruitment",0.9,11,0.2064,"Effort"
"2428","Canary Rockfish","Recruitment",0.9,12,0.2086,"Effort"
"2429","Canary Rockfish","Recruitment",0.9,13,0.2112,"Effort"
"2430","Canary Rockfish","Recruitment",0.9,14,0.2146,"Effort"
"2431","Canary Rockfish","Recruitment",0.9,15,0.2162,"Effort"
"2432","Canary Rockfish","Recruitment",0.9,16,0.2222,"Effort"
"2433","Canary Rockfish","Recruitment",0.9,17,0.2264,"Effort"
"2434","Canary Rockfish","Recruitment",0.9,18,0.2312,"Effort"
"2435","Canary Rockfish","Recruitment",0.9,19,0.2392,"Effort"
"2436","Canary Rockfish","Recruitment",0.9,20,0.2478,"Effort"
"2437","Canary Rockfish","Both",0.6,0,0.0546,"Effort"
"2438","Canary Rockfish","Both",0.6,1,0.1608,"Effort"
"2439","Canary Rockfish","Both",0.6,2,0.245,"Effort"
"2440","Canary Rockfish","Both",0.6,3,0.2084,"Effort"
"2441","Canary Rockfish","Both",0.6,4,0.2082,"Effort"
"2442","Canary Rockfish","Both",0.6,5,0.1958,"Effort"
"2443","Canary Rockfish","Both",0.6,6,0.1932,"Effort"
"2444","Canary Rockfish","Both",0.6,7,0.1864,"Effort"
"2445","Canary Rockfish","Both",0.6,8,0.1768,"Effort"
"2446","Canary Rockfish","Both",0.6,9,0.178,"Effort"
"2447","Canary Rockfish","Both",0.6,10,0.1744,"Effort"
"2448","Canary Rockfish","Both",0.6,11,0.1736,"Effort"
"2449","Canary Rockfish","Both",0.6,12,0.1712,"Effort"
"2450","Canary Rockfish","Both",0.6,13,0.1752,"Effort"
"2451","Canary Rockfish","Both",0.6,14,0.175,"Effort"
"2452","Canary Rockfish","Both",0.6,15,0.178,"Effort"
"2453","Canary Rockfish","Both",0.6,16,0.1792,"Effort"
"2454","Canary Rockfish","Both",0.6,17,0.1778,"Effort"
"2455","Canary Rockfish","Both",0.6,18,0.181,"Effort"
"2456","Canary Rockfish","Both",0.6,19,0.1848,"Effort"
"2457","Canary Rockfish","Both",0.6,20,0.183,"Effort"
"2458","Canary Rockfish","Both",0.7,0,0.0518,"Effort"
"2459","Canary Rockfish","Both",0.7,1,0.193,"Effort"
"2460","Canary Rockfish","Both",0.7,2,0.2924,"Effort"
"2461","Canary Rockfish","Both",0.7,3,0.2754,"Effort"
"2462","Canary Rockfish","Both",0.7,4,0.2804,"Effort"
"2463","Canary Rockfish","Both",0.7,5,0.2712,"Effort"
"2464","Canary Rockfish","Both",0.7,6,0.2676,"Effort"
"2465","Canary Rockfish","Both",0.7,7,0.2602,"Effort"
"2466","Canary Rockfish","Both",0.7,8,0.262,"Effort"
"2467","Canary Rockfish","Both",0.7,9,0.2582,"Effort"
"2468","Canary Rockfish","Both",0.7,10,0.2514,"Effort"
"2469","Canary Rockfish","Both",0.7,11,0.257,"Effort"
"2470","Canary Rockfish","Both",0.7,12,0.2568,"Effort"
"2471","Canary Rockfish","Both",0.7,13,0.253,"Effort"
"2472","Canary Rockfish","Both",0.7,14,0.2544,"Effort"
"2473","Canary Rockfish","Both",0.7,15,0.251,"Effort"
"2474","Canary Rockfish","Both",0.7,16,0.2556,"Effort"
"2475","Canary Rockfish","Both",0.7,17,0.255,"Effort"
"2476","Canary Rockfish","Both",0.7,18,0.2596,"Effort"
"2477","Canary Rockfish","Both",0.7,19,0.2616,"Effort"
"2478","Canary Rockfish","Both",0.7,20,0.2652,"Effort"
"2479","Canary Rockfish","Both",0.8,0,0.0572,"Effort"
"2480","Canary Rockfish","Both",0.8,1,0.2412,"Effort"
"2481","Canary Rockfish","Both",0.8,2,0.3422,"Effort"
"2482","Canary Rockfish","Both",0.8,3,0.3268,"Effort"
"2483","Canary Rockfish","Both",0.8,4,0.3354,"Effort"
"2484","Canary Rockfish","Both",0.8,5,0.3288,"Effort"
"2485","Canary Rockfish","Both",0.8,6,0.3394,"Effort"
"2486","Canary Rockfish","Both",0.8,7,0.318,"Effort"
"2487","Canary Rockfish","Both",0.8,8,0.324,"Effort"
"2488","Canary Rockfish","Both",0.8,9,0.3206,"Effort"
"2489","Canary Rockfish","Both",0.8,10,0.312,"Effort"
"2490","Canary Rockfish","Both",0.8,11,0.3132,"Effort"
"2491","Canary Rockfish","Both",0.8,12,0.3142,"Effort"
"2492","Canary Rockfish","Both",0.8,13,0.3158,"Effort"
"2493","Canary Rockfish","Both",0.8,14,0.3208,"Effort"
"2494","Canary Rockfish","Both",0.8,15,0.3276,"Effort"
"2495","Canary Rockfish","Both",0.8,16,0.3262,"Effort"
"2496","Canary Rockfish","Both",0.8,17,0.3294,"Effort"
"2497","Canary Rockfish","Both",0.8,18,0.3296,"Effort"
"2498","Canary Rockfish","Both",0.8,19,0.3358,"Effort"
"2499","Canary Rockfish","Both",0.8,20,0.3352,"Effort"
"2500","Canary Rockfish","Both",0.9,0,0.0588,"Effort"
"2501","Canary Rockfish","Both",0.9,1,0.2798,"Effort"
"2502","Canary Rockfish","Both",0.9,2,0.3892,"Effort"
"2503","Canary Rockfish","Both",0.9,3,0.3934,"Effort"
"2504","Canary Rockfish","Both",0.9,4,0.398,"Effort"
"2505","Canary Rockfish","Both",0.9,5,0.409,"Effort"
"2506","Canary Rockfish","Both",0.9,6,0.4036,"Effort"
"2507","Canary Rockfish","Both",0.9,7,0.4038,"Effort"
"2508","Canary Rockfish","Both",0.9,8,0.4138,"Effort"
"2509","Canary Rockfish","Both",0.9,9,0.414,"Effort"
"2510","Canary Rockfish","Both",0.9,10,0.4128,"Effort"
"2511","Canary Rockfish","Both",0.9,11,0.411,"Effort"
"2512","Canary Rockfish","Both",0.9,12,0.4098,"Effort"
"2513","Canary Rockfish","Both",0.9,13,0.4042,"Effort"
"2514","Canary Rockfish","Both",0.9,14,0.4054,"Effort"
"2515","Canary Rockfish","Both",0.9,15,0.4138,"Effort"
"2516","Canary Rockfish","Both",0.9,16,0.4094,"Effort"
"2517","Canary Rockfish","Both",0.9,17,0.414,"Effort"
"2518","Canary Rockfish","Both",0.9,18,0.4152,"Effort"
"2519","Canary Rockfish","Both",0.9,19,0.417,"Effort"
"2520","Canary Rockfish","Both",0.9,20,0.4174,"Effort"
"2521","Black Rockfish","Sampling",0.6,0,0,"Effort"
"2522","Black Rockfish","Sampling",0.6,1,0.0966,"Effort"
"2523","Black Rockfish","Sampling",0.6,2,0.1636,"Effort"
"2524","Black Rockfish","Sampling",0.6,3,0.1402,"Effort"
"2525","Black Rockfish","Sampling",0.6,4,0.1544,"Effort"
"2526","Black Rockfish","Sampling",0.6,5,0.1874,"Effort"
"2527","Black Rockfish","Sampling",0.6,6,0.1958,"Effort"
"2528","Black Rockfish","Sampling",0.6,7,0.2054,"Effort"
"2529","Black Rockfish","Sampling",0.6,8,0.2184,"Effort"
"2530","Black Rockfish","Sampling",0.6,9,0.2202,"Effort"
"2531","Black Rockfish","Sampling",0.6,10,0.2288,"Effort"
"2532","Black Rockfish","Sampling",0.6,11,0.232,"Effort"
"2533","Black Rockfish","Sampling",0.6,12,0.2366,"Effort"
"2534","Black Rockfish","Sampling",0.6,13,0.2444,"Effort"
"2535","Black Rockfish","Sampling",0.6,14,0.2502,"Effort"
"2536","Black Rockfish","Sampling",0.6,15,0.258,"Effort"
"2537","Black Rockfish","Sampling",0.6,16,0.2652,"Effort"
"2538","Black Rockfish","Sampling",0.6,17,0.268,"Effort"
"2539","Black Rockfish","Sampling",0.6,18,0.2734,"Effort"
"2540","Black Rockfish","Sampling",0.6,19,0.2788,"Effort"
"2541","Black Rockfish","Sampling",0.6,20,0.286,"Effort"
"2542","Black Rockfish","Sampling",0.7,0,0,"Effort"
"2543","Black Rockfish","Sampling",0.7,1,0.1352,"Effort"
"2544","Black Rockfish","Sampling",0.7,2,0.2094,"Effort"
"2545","Black Rockfish","Sampling",0.7,3,0.1882,"Effort"
"2546","Black Rockfish","Sampling",0.7,4,0.208,"Effort"
"2547","Black Rockfish","Sampling",0.7,5,0.2504,"Effort"
"2548","Black Rockfish","Sampling",0.7,6,0.259,"Effort"
"2549","Black Rockfish","Sampling",0.7,7,0.254,"Effort"
"2550","Black Rockfish","Sampling",0.7,8,0.2734,"Effort"
"2551","Black Rockfish","Sampling",0.7,9,0.2748,"Effort"
"2552","Black Rockfish","Sampling",0.7,10,0.289,"Effort"
"2553","Black Rockfish","Sampling",0.7,11,0.2958,"Effort"
"2554","Black Rockfish","Sampling",0.7,12,0.2976,"Effort"
"2555","Black Rockfish","Sampling",0.7,13,0.3046,"Effort"
"2556","Black Rockfish","Sampling",0.7,14,0.3108,"Effort"
"2557","Black Rockfish","Sampling",0.7,15,0.321,"Effort"
"2558","Black Rockfish","Sampling",0.7,16,0.3202,"Effort"
"2559","Black Rockfish","Sampling",0.7,17,0.328,"Effort"
"2560","Black Rockfish","Sampling",0.7,18,0.3294,"Effort"
"2561","Black Rockfish","Sampling",0.7,19,0.3374,"Effort"
"2562","Black Rockfish","Sampling",0.7,20,0.3402,"Effort"
