"","Species","Scenario","FDR","Year","Value","Metric"
"2137","Cabezon","Recruitment",0.9,15,0.4468,"Yield"
"2138","Cabezon","Recruitment",0.9,16,0.4554,"Yield"
"2139","Cabezon","Recruitment",0.9,17,0.4592,"Yield"
"2140","Cabezon","Recruitment",0.9,18,0.466,"Yield"
"2141","Cabezon","Recruitment",0.9,19,0.4694,"Yield"
"2142","Cabezon","Recruitment",0.9,20,0.4882,"Yield"
"2143","Cabezon","Both",0.4,0,0,"Yield"
"2144","Cabezon","Both",0.4,1,0.3848,"Yield"
"2145","Cabezon","Both",0.4,2,0.4102,"Yield"
"2146","Cabezon","Both",0.4,3,0.4392,"Yield"
"2147","Cabezon","Both",0.4,4,0.4734,"Yield"
"2148","Cabezon","Both",0.4,5,0.5278,"Yield"
"2149","Cabezon","Both",0.4,6,0.575,"Yield"
"2150","Cabezon","Both",0.4,7,0.6248,"Yield"
"2151","Cabezon","Both",0.4,8,0.6538,"Yield"
"2152","Cabezon","Both",0.4,9,0.6884,"Yield"
"2153","Cabezon","Both",0.4,10,0.7058,"Yield"
"2154","Cabezon","Both",0.4,11,0.7224,"Yield"
"2155","Cabezon","Both",0.4,12,0.7372,"Yield"
"2156","Cabezon","Both",0.4,13,0.7416,"Yield"
"2157","Cabezon","Both",0.4,14,0.747,"Yield"
"2158","Cabezon","Both",0.4,15,0.752,"Yield"
"2159","Cabezon","Both",0.4,16,0.753,"Yield"
"2160","Cabezon","Both",0.4,17,0.7598,"Yield"
"2161","Cabezon","Both",0.4,18,0.7438,"Yield"
"2162","Cabezon","Both",0.4,19,0.741,"Yield"
"2163","Cabezon","Both",0.4,20,0.7354,"Yield"
"2164","Cabezon","Both",0.5,0,0,"Yield"
"2165","Cabezon","Both",0.5,1,0.4066,"Yield"
"2166","Cabezon","Both",0.5,2,0.411,"Yield"
"2167","Cabezon","Both",0.5,3,0.4412,"Yield"
"2168","Cabezon","Both",0.5,4,0.4782,"Yield"
"2169","Cabezon","Both",0.5,5,0.5154,"Yield"
"2170","Cabezon","Both",0.5,6,0.5554,"Yield"
"2171","Cabezon","Both",0.5,7,0.5948,"Yield"
"2172","Cabezon","Both",0.5,8,0.6222,"Yield"
"2173","Cabezon","Both",0.5,9,0.6454,"Yield"
"2174","Cabezon","Both",0.5,10,0.6546,"Yield"
"2175","Cabezon","Both",0.5,11,0.6766,"Yield"
"2176","Cabezon","Both",0.5,12,0.6914,"Yield"
"2177","Cabezon","Both",0.5,13,0.694,"Yield"
"2178","Cabezon","Both",0.5,14,0.6992,"Yield"
"2179","Cabezon","Both",0.5,15,0.6912,"Yield"
"2180","Cabezon","Both",0.5,16,0.6968,"Yield"
"2181","Cabezon","Both",0.5,17,0.699,"Yield"
"2182","Cabezon","Both",0.5,18,0.6964,"Yield"
"2183","Cabezon","Both",0.5,19,0.6908,"Yield"
"2184","Cabezon","Both",0.5,20,0.6936,"Yield"
"2185","Cabezon","Both",0.6,0,0,"Yield"
"2186","Cabezon","Both",0.6,1,0.4346,"Yield"
"2187","Cabezon","Both",0.6,2,0.4506,"Yield"
"2188","Cabezon","Both",0.6,3,0.4568,"Yield"
"2189","Cabezon","Both",0.6,4,0.4914,"Yield"
"2190","Cabezon","Both",0.6,5,0.5172,"Yield"
"2191","Cabezon","Both",0.6,6,0.5392,"Yield"
"2192","Cabezon","Both",0.6,7,0.5644,"Yield"
"2193","Cabezon","Both",0.6,8,0.5956,"Yield"
"2194","Cabezon","Both",0.6,9,0.6034,"Yield"
"2195","Cabezon","Both",0.6,10,0.6172,"Yield"
"2196","Cabezon","Both",0.6,11,0.629,"Yield"
"2197","Cabezon","Both",0.6,12,0.629,"Yield"
"2198","Cabezon","Both",0.6,13,0.6318,"Yield"
"2199","Cabezon","Both",0.6,14,0.6376,"Yield"
"2200","Cabezon","Both",0.6,15,0.6448,"Yield"
"2201","Cabezon","Both",0.6,16,0.6494,"Yield"
"2202","Cabezon","Both",0.6,17,0.6456,"Yield"
"2203","Cabezon","Both",0.6,18,0.647,"Yield"
"2204","Cabezon","Both",0.6,19,0.6468,"Yield"
"2205","Cabezon","Both",0.6,20,0.6424,"Yield"
"2206","Cabezon","Both",0.7,0,0,"Yield"
"2207","Cabezon","Both",0.7,1,0.441,"Yield"
"2208","Cabezon","Both",0.7,2,0.4474,"Yield"
"2209","Cabezon","Both",0.7,3,0.4552,"Yield"
"2210","Cabezon","Both",0.7,4,0.466,"Yield"
"2211","Cabezon","Both",0.7,5,0.491,"Yield"
"2212","Cabezon","Both",0.7,6,0.5108,"Yield"
"2213","Cabezon","Both",0.7,7,0.5288,"Yield"
"2214","Cabezon","Both",0.7,8,0.5448,"Yield"
"2215","Cabezon","Both",0.7,9,0.5506,"Yield"
"2216","Cabezon","Both",0.7,10,0.56,"Yield"
"2217","Cabezon","Both",0.7,11,0.572,"Yield"
"2218","Cabezon","Both",0.7,12,0.5698,"Yield"
"2219","Cabezon","Both",0.7,13,0.5766,"Yield"
"2220","Cabezon","Both",0.7,14,0.582,"Yield"
"2221","Cabezon","Both",0.7,15,0.5898,"Yield"
"2222","Cabezon","Both",0.7,16,0.5868,"Yield"
"2223","Cabezon","Both",0.7,17,0.59,"Yield"
"2224","Cabezon","Both",0.7,18,0.5894,"Yield"
"2225","Cabezon","Both",0.7,19,0.587,"Yield"
"2226","Cabezon","Both",0.7,20,0.5894,"Yield"
"2227","Cabezon","Both",0.8,0,0,"Yield"
"2228","Cabezon","Both",0.8,1,0.4592,"Yield"
"2229","Cabezon","Both",0.8,2,0.4644,"Yield"
"2230","Cabezon","Both",0.8,3,0.4756,"Yield"
"2231","Cabezon","Both",0.8,4,0.4906,"Yield"
"2232","Cabezon","Both",0.8,5,0.4982,"Yield"
"2233","Cabezon","Both",0.8,6,0.5096,"Yield"
"2234","Cabezon","Both",0.8,7,0.5242,"Yield"
"2235","Cabezon","Both",0.8,8,0.5322,"Yield"
"2236","Cabezon","Both",0.8,9,0.5368,"Yield"
"2237","Cabezon","Both",0.8,10,0.5366,"Yield"
"2238","Cabezon","Both",0.8,11,0.5394,"Yield"
"2239","Cabezon","Both",0.8,12,0.542,"Yield"
"2240","Cabezon","Both",0.8,13,0.5394,"Yield"
"2241","Cabezon","Both",0.8,14,0.5456,"Yield"
"2242","Cabezon","Both",0.8,15,0.5564,"Yield"
"2243","Cabezon","Both",0.8,16,0.5572,"Yield"
"2244","Cabezon","Both",0.8,17,0.5562,"Yield"
"2245","Cabezon","Both",0.8,18,0.5542,"Yield"
"2246","Cabezon","Both",0.8,19,0.5588,"Yield"
"2247","Cabezon","Both",0.8,20,0.558,"Yield"
"2248","Cabezon","Both",0.9,0,0,"Yield"
"2249","Cabezon","Both",0.9,1,0.4856,"Yield"
"2250","Cabezon","Both",0.9,2,0.495,"Yield"
"2251","Cabezon","Both",0.9,3,0.4932,"Yield"
"2252","Cabezon","Both",0.9,4,0.4914,"Yield"
"2253","Cabezon","Both",0.9,5,0.4984,"Yield"
"2254","Cabezon","Both",0.9,6,0.496,"Yield"
"2255","Cabezon","Both",0.9,7,0.5018,"Yield"
"2256","Cabezon","Both",0.9,8,0.5054,"Yield"
"2257","Cabezon","Both",0.9,9,0.5072,"Yield"
"2258","Cabezon","Both",0.9,10,0.513,"Yield"
"2259","Cabezon","Both",0.9,11,0.517,"Yield"
"2260","Cabezon","Both",0.9,12,0.5122,"Yield"
"2261","Cabezon","Both",0.9,13,0.5156,"Yield"
"2262","Cabezon","Both",0.9,14,0.5182,"Yield"
"2263","Cabezon","Both",0.9,15,0.519,"Yield"
"2264","Cabezon","Both",0.9,16,0.518,"Yield"
"2265","Cabezon","Both",0.9,17,0.5248,"Yield"
"2266","Cabezon","Both",0.9,18,0.5224,"Yield"
"2267","Cabezon","Both",0.9,19,0.523,"Yield"
"2268","Cabezon","Both",0.9,20,0.5132,"Yield"
"2269","Canary Rockfish","Sampling",0.6,0,0,"Effort"
"2270","Canary Rockfish","Sampling",0.6,1,0.1078,"Effort"
"2271","Canary Rockfish","Sampling",0.6,2,0.1334,"Effort"
"2272","Canary Rockfish","Sampling",0.6,3,0.1708,"Effort"
"2273","Canary Rockfish","Sampling",0.6,4,0.1592,"Effort"
"2274","Canary Rockfish","Sampling",0.6,5,0.1722,"Effort"
"2275","Canary Rockfish","Sampling",0.6,6,0.1646,"Effort"
"2276","Canary Rockfish","Sampling",0.6,7,0.1768,"Effort"
"2277","Canary Rockfish","Sampling",0.6,8,0.1736,"Effort"
"2278","Canary Rockfish","Sampling",0.6,9,0.1658,"Effort"
"2279","Canary Rockfish","Sampling",0.6,10,0.1708,"Effort"
"2280","Canary Rockfish","Sampling",0.6,11,0.1726,"Effort"
"2281","Canary Rockfish","Sampling",0.6,12,0.1704,"Effort"
"2282","Canary Rockfish","Sampling",0.6,13,0.1736,"Effort"
"2283","Canary Rockfish","Sampling",0.6,14,0.175,"Effort"
"2284","Canary Rockfish","Sampling",0.6,15,0.1752,"Effort"
"2285","Canary Rockfish","Sampling",0.6,16,0.1724,"Effort"
"2286","Canary Rockfish","Sampling",0.6,17,0.1788,"Effort"
"2287","Canary Rockfish","Sampling",0.6,18,0.1856,"Effort"
"2288","Canary Rockfish","Sampling",0.6,19,0.1846,"Effort"
"2289","Canary Rockfish","Sampling",0.6,20,0.1846,"Effort"
"2290","Canary Rockfish","Sampling",0.7,0,0,"Effort"
"2291","Canary Rockfish","Sampling",0.7,1,0.1498,"Effort"
"2292","Canary Rockfish","Sampling",0.7,2,0.1764,"Effort"
"2293","Canary Rockfish","Sampling",0.7,3,0.2506,"Effort"
"2294","Canary Rockfish","Sampling",0.7,4,0.239,"Effort"
"2295","Canary Rockfish","Sampling",0.7,5,0.265,"Effort"
"2296","Canary Rockfish","Sampling",0.7,6,0.2524,"Effort"
"2297","Canary Rockfish","Sampling",0.7,7,0.2648,"Effort"
"2298","Canary Rockfish","Sampling",0.7,8,0.2518,"Effort"
"2299","Canary Rockfish","Sampling",0.7,9,0.2406,"Effort"
"2300","Canary Rockfish","Sampling",0.7,10,0.2454,"Effort"
"2301","Canary Rockfish","Sampling",0.7,11,0.254,"Effort"
"2302","Canary Rockfish","Sampling",0.7,12,0.2504,"Effort"
"2303","Canary Rockfish","Sampling",0.7,13,0.2446,"Effort"
"2304","Canary Rockfish","Sampling",0.7,14,0.2478,"Effort"
"2305","Canary Rockfish","Sampling",0.7,15,0.2488,"Effort"
"2306","Canary Rockfish","Sampling",0.7,16,0.2518,"Effort"
"2307","Canary Rockfish","Sampling",0.7,17,0.2496,"Effort"
"2308","Canary Rockfish","Sampling",0.7,18,0.2526,"Effort"
"2309","Canary Rockfish","Sampling",0.7,19,0.2518,"Effort"
"2310","Canary Rockfish","Sampling",0.7,20,0.2526,"Effort"
"2311","Canary Rockfish","Sampling",0.8,0,0,"Effort"
"2312","Canary Rockfish","Sampling",0.8,1,0.1752,"Effort"
"2313","Canary Rockfish","Sampling",0.8,2,0.217,"Effort"
"2314","Canary Rockfish","Sampling",0.8,3,0.2882,"Effort"
"2315","Canary Rockfish","Sampling",0.8,4,0.2748,"Effort"
"2316","Canary Rockfish","Sampling",0.8,5,0.2998,"Effort"
"2317","Canary Rockfish","Sampling",0.8,6,0.292,"Effort"
"2318","Canary Rockfish","Sampling",0.8,7,0.314,"Effort"
"2319","Canary Rockfish","Sampling",0.8,8,0.3198,"Effort"
"2320","Canary Rockfish","Sampling",0.8,9,0.3158,"Effort"
"2321","Canary Rockfish","Sampling",0.8,10,0.315,"Effort"
"2322","Canary Rockfish","Sampling",0.8,11,0.3174,"Effort"
"2323","Canary Rockfish","Sampling",0.8,12,0.314,"Effort"
"2324","Canary Rockfish","Sampling",0.8,13,0.3118,"Effort"
"2325","Canary Rockfish","Sampling",0.8,14,0.3108,"Effort"
"2326","Canary Rockfish","Sampling",0.8,15,0.3132,"Effort"
"2327","Canary Rockfish","Sampling",0.8,16,0.315,"Effort"
"2328","Canary Rockfish","Sampling",0.8,17,0.3164,"Effort"
"2329","Canary Rockfish","Sampling",0.8,18,0.3222,"Effort"
"2330","Canary Rockfish","Sampling",0.8,19,0.3234,"Effort"
"2331","Canary Rockfish","Sampling",0.8,20,0.324,"Effort"
"2332","Canary Rockfish","Sampling",0.9,0,0,"Effort"
"2333","Canary Rockfish","Sampling",0.9,1,0.2174,"Effort"
"2334","Canary Rockfish","Sampling",0.9,2,0.2706,"Effort"
"2335","Canary Rockfish","Sampling",0.9,3,0.3566,"Effort"
"2336","Canary Rockfish","Sampling",0.9,4,0.3534,"Effort"
"2337","Canary Rockfish","Sampling",0.9,5,0.3848,"Effort"
"2338","Canary Rockfish","Sampling",0.9,6,0.386,"Effort"
"2339","Canary Rockfish","Sampling",0.9,7,0.4156,"Effort"
"2340","Canary Rockfish","Sampling",0.9,8,0.4076,"Effort"
"2341","Canary Rockfish","Sampling",0.9,9,0.4044,"Effort"
"2342","Canary Rockfish","Sampling",0.9,10,0.4126,"Effort"
"2343","Canary Rockfish","Sampling",0.9,11,0.4236,"Effort"
"2344","Canary Rockfish","Sampling",0.9,12,0.4214,"Effort"
"2345","Canary Rockfish","Sampling",0.9,13,0.42,"Effort"
"2346","Canary Rockfish","Sampling",0.9,14,0.4206,"Effort"
"2347","Canary Rockfish","Sampling",0.9,15,0.4166,"Effort"
"2348","Canary Rockfish","Sampling",0.9,16,0.4188,"Effort"
"2349","Canary Rockfish","Sampling",0.9,17,0.413,"Effort"
"2350","Canary Rockfish","Sampling",0.9,18,0.4182,"Effort"
"2351","Canary Rockfish","Sampling",0.9,19,0.4148,"Effort"
"2352","Canary Rockfish","Sampling",0.9,20,0.416,"Effort"
"2353","Canary Rockfish","Recruitment",0.6,0,0.0756,"Effort"
"2354","Canary Rockfish","Recruitment",0.6,1,0.0448,"Effort"
"2355","Canary Rockfish","Recruitment",0.6,2,0.1552,"Effort"
"2356","Canary Rockfish","Recruitment",0.6,3,0.149,"Effort"
"2357","Canary Rockfish","Recruitment",0.6,4,0.1538,"Effort"
"2358","Canary Rockfish","Recruitment",0.6,5,0.1658,"Effort"
"2359","Canary Rockfish","Recruitment",0.6,6,0.1658,"Effort"
"2360","Canary Rockfish","Recruitment",0.6,7,0.1634,"Effort"
"2361","Canary Rockfish","Recruitment",0.6,8,0.131,"Effort"
"2362","Canary Rockfish","Recruitment",0.6,9,0.1392,"Effort"
"2363","Canary Rockfish","Recruitment",0.6,10,0.1314,"Effort"
"2364","Canary Rockfish","Recruitment",0.6,11,0.1248,"Effort"
"2365","Canary Rockfish","Recruitment",0.6,12,0.1178,"Effort"
"2366","Canary Rockfish","Recruitment",0.6,13,0.1078,"Effort"
"2367","Canary Rockfish","Recruitment",0.6,14,0.091,"Effort"
"2368","Canary Rockfish","Recruitment",0.6,15,0.0714,"Effort"
"2369","Canary Rockfish","Recruitment",0.6,16,0.0544,"Effort"
"2370","Canary Rockfish","Recruitment",0.6,17,0.0392,"Effort"
"2371","Canary Rockfish","Recruitment",0.6,18,0.0244,"Effort"
"2372","Canary Rockfish","Recruitment",0.6,19,0.0178,"Effort"
"2373","Canary Rockfish","Recruitment",0.6,20,0.0198,"Effort"
"2374","Canary Rockfish","Recruitment",0.7,0,0.0842,"Effort"
"2375","Canary Rockfish","Recruitment",0.7,1,0.0524,"Effort"
"2376","Canary Rockfish","Recruitment",0.7,2,0.1494,"Effort"
"2377","Canary Rockfish","Recruitment",0.7,3,0.137,"Effort"
"2378","Canary Rockfish","Recruitment",0.7,4,0.134,"Effort"
"2379","Canary Rockfish","Recruitment",0.7,5,0.1454,"Effort"
"2380","Canary Rockfish","Recruitment",0.7,6,0.14,"Effort"
"2381","Canary Rockfish","Recruitment",0.7,7,0.1348,"Effort"
"2382","Canary Rockfish","Recruitment",0.7,8,0.1112,"Effort"
"2383","Canary Rockfish","Recruitment",0.7,9,0.1106,"Effort"
"2384","Canary Rockfish","Recruitment",0.7,10,0.1,"Effort"
"2385","Canary Rockfish","Recruitment",0.7,11,0.0906,"Effort"
"2386","Canary Rockfish","Recruitment",0.7,12,0.0762,"Effort"
"2387","Canary Rockfish","Recruitment",0.7,13,0.0612,"Effort"
"2388","Canary Rockfish","Recruitment",0.7,14,0.0506,"Effort"
"2389","Canary Rockfish","Recruitment",0.7,15,0.04,"Effort"
"2390","Canary Rockfish","Recruitment",0.7,16,0.0386,"Effort"
"2391","Canary Rockfish","Recruitment",0.7,17,0.0426,"Effort"
"2392","Canary Rockfish","Recruitment",0.7,18,0.0482,"Effort"
"2393","Canary Rockfish","Recruitment",0.7,19,0.0574,"Effort"
"2394","Canary Rockfish","Recruitment",0.7,20,0.0722,"Effort"
"2395","Canary Rockfish","Recruitment",0.8,0,0.074,"Effort"
"2396","Canary Rockfish","Recruitment",0.8,1,0.0448,"Effort"
"2397","Canary Rockfish","Recruitment",0.8,2,0.1466,"Effort"
"2398","Canary Rockfish","Recruitment",0.8,3,0.1272,"Effort"
"2399","Canary Rockfish","Recruitment",0.8,4,0.1246,"Effort"
"2400","Canary Rockfish","Recruitment",0.8,5,0.1278,"Effort"
"2401","Canary Rockfish","Recruitment",0.8,6,0.1134,"Effort"
"2402","Canary Rockfish","Recruitment",0.8,7,0.1074,"Effort"
"2403","Canary Rockfish","Recruitment",0.8,8,0.0888,"Effort"
"2404","Canary Rockfish","Recruitment",0.8,9,0.0894,"Effort"
"2405","Canary Rockfish","Recruitment",0.8,10,0.0854,"Effort"
"2406","Canary Rockfish","Recruitment",0.8,11,0.0866,"Effort"
"2407","Canary Rockfish","Recruitment",0.8,12,0.0864,"Effort"
"2408","Canary Rockfish","Recruitment",0.8,13,0.0902,"Effort"
"2409","Canary Rockfish","Recruitment",0.8,14,0.0962,"Effort"
"2410","Canary Rockfish","Recruitment",0.8,15,0.1044,"Effort"
"2411","Canary Rockfish","Recruitment",0.8,16,0.1124,"Effort"
"2412","Canary Rockfish","Recruitment",0.8,17,0.1246,"Effort"
"2413","Canary Rockfish","Recruitment",0.8,18,0.1412,"Effort"
"2414","Canary Rockfish","Recruitment",0.8,19,0.152,"Effort"
"2415","Canary Rockfish","Recruitment",0.8,20,0.1706,"Effort"
"2416","Canary Rockfish","Recruitment",0.9,0,0.0688,"Effort"
"2417","Canary Rockfish","Recruitment",0.9,1,0.1016,"Effort"
"2418","Canary Rockfish","Recruitment",0.9,2,0.2006,"Effort"
"2419","Canary Rockfish","Recruitment",0.9,3,0.1968,"Effort"
"2420","Canary Rockfish","Recruitment",0.9,4,0.2022,"Effort"
"2421","Canary Rockfish","Recruitment",0.9,5,0.2074,"Effort"
"2422","Canary Rockfish","Recruitment",0.9,6,0.214,"Effort"
"2423","Canary Rockfish","Recruitment",0.9,7,0.212,"Effort"
"2424","Canary Rockfish","Recruitment",0.9,8,0.2092,"Effort"
"2425","Canary Rockfish","Recruitment",0.9,9,0.2124,"Effort"
"2426","Canary Rockfish","Recruitment",0.9,10,0.2186,"Effort"
"2427","Canary Rockfish","Recruitment",0.9,11,0.2232,"Effort"
"2428","Canary Rockfish","Recruitment",0.9,12,0.2312,"Effort"
"2429","Canary Rockfish","Recruitment",0.9,13,0.236,"Effort"
"2430","Canary Rockfish","Recruitment",0.9,14,0.2404,"Effort"
"2431","Canary Rockfish","Recruitment",0.9,15,0.2468,"Effort"
"2432","Canary Rockfish","Recruitment",0.9,16,0.2524,"Effort"
"2433","Canary Rockfish","Recruitment",0.9,17,0.2576,"Effort"
"2434","Canary Rockfish","Recruitment",0.9,18,0.271,"Effort"
"2435","Canary Rockfish","Recruitment",0.9,19,0.28,"Effort"
"2436","Canary Rockfish","Recruitment",0.9,20,0.2918,"Effort"
"2437","Canary Rockfish","Both",0.6,0,0.076,"Effort"
"2438","Canary Rockfish","Both",0.6,1,0.1778,"Effort"
"2439","Canary Rockfish","Both",0.6,2,0.2582,"Effort"
"2440","Canary Rockfish","Both",0.6,3,0.2378,"Effort"
"2441","Canary Rockfish","Both",0.6,4,0.2146,"Effort"
"2442","Canary Rockfish","Both",0.6,5,0.1978,"Effort"
"2443","Canary Rockfish","Both",0.6,6,0.1978,"Effort"
"2444","Canary Rockfish","Both",0.6,7,0.1918,"Effort"
"2445","Canary Rockfish","Both",0.6,8,0.1846,"Effort"
"2446","Canary Rockfish","Both",0.6,9,0.1844,"Effort"
"2447","Canary Rockfish","Both",0.6,10,0.1812,"Effort"
"2448","Canary Rockfish","Both",0.6,11,0.1786,"Effort"
"2449","Canary Rockfish","Both",0.6,12,0.1736,"Effort"
"2450","Canary Rockfish","Both",0.6,13,0.1744,"Effort"
"2451","Canary Rockfish","Both",0.6,14,0.1736,"Effort"
"2452","Canary Rockfish","Both",0.6,15,0.171,"Effort"
"2453","Canary Rockfish","Both",0.6,16,0.1694,"Effort"
"2454","Canary Rockfish","Both",0.6,17,0.1706,"Effort"
"2455","Canary Rockfish","Both",0.6,18,0.1722,"Effort"
"2456","Canary Rockfish","Both",0.6,19,0.17,"Effort"
"2457","Canary Rockfish","Both",0.6,20,0.1752,"Effort"
"2458","Canary Rockfish","Both",0.7,0,0.0794,"Effort"
"2459","Canary Rockfish","Both",0.7,1,0.2138,"Effort"
"2460","Canary Rockfish","Both",0.7,2,0.302,"Effort"
"2461","Canary Rockfish","Both",0.7,3,0.2814,"Effort"
"2462","Canary Rockfish","Both",0.7,4,0.282,"Effort"
"2463","Canary Rockfish","Both",0.7,5,0.2692,"Effort"
"2464","Canary Rockfish","Both",0.7,6,0.2702,"Effort"
"2465","Canary Rockfish","Both",0.7,7,0.2632,"Effort"
"2466","Canary Rockfish","Both",0.7,8,0.2586,"Effort"
"2467","Canary Rockfish","Both",0.7,9,0.2542,"Effort"
"2468","Canary Rockfish","Both",0.7,10,0.247,"Effort"
"2469","Canary Rockfish","Both",0.7,11,0.249,"Effort"
"2470","Canary Rockfish","Both",0.7,12,0.2442,"Effort"
"2471","Canary Rockfish","Both",0.7,13,0.2438,"Effort"
"2472","Canary Rockfish","Both",0.7,14,0.2484,"Effort"
"2473","Canary Rockfish","Both",0.7,15,0.2536,"Effort"
"2474","Canary Rockfish","Both",0.7,16,0.2536,"Effort"
"2475","Canary Rockfish","Both",0.7,17,0.2576,"Effort"
"2476","Canary Rockfish","Both",0.7,18,0.255,"Effort"
"2477","Canary Rockfish","Both",0.7,19,0.2534,"Effort"
"2478","Canary Rockfish","Both",0.7,20,0.2574,"Effort"
"2479","Canary Rockfish","Both",0.8,0,0.0728,"Effort"
"2480","Canary Rockfish","Both",0.8,1,0.264,"Effort"
"2481","Canary Rockfish","Both",0.8,2,0.3472,"Effort"
"2482","Canary Rockfish","Both",0.8,3,0.3394,"Effort"
"2483","Canary Rockfish","Both",0.8,4,0.3358,"Effort"
"2484","Canary Rockfish","Both",0.8,5,0.335,"Effort"
"2485","Canary Rockfish","Both",0.8,6,0.3282,"Effort"
"2486","Canary Rockfish","Both",0.8,7,0.3286,"Effort"
"2487","Canary Rockfish","Both",0.8,8,0.3164,"Effort"
"2488","Canary Rockfish","Both",0.8,9,0.3164,"Effort"
"2489","Canary Rockfish","Both",0.8,10,0.3166,"Effort"
"2490","Canary Rockfish","Both",0.8,11,0.3168,"Effort"
"2491","Canary Rockfish","Both",0.8,12,0.3176,"Effort"
"2492","Canary Rockfish","Both",0.8,13,0.318,"Effort"
"2493","Canary Rockfish","Both",0.8,14,0.3104,"Effort"
"2494","Canary Rockfish","Both",0.8,15,0.3174,"Effort"
"2495","Canary Rockfish","Both",0.8,16,0.321,"Effort"
"2496","Canary Rockfish","Both",0.8,17,0.3188,"Effort"
"2497","Canary Rockfish","Both",0.8,18,0.321,"Effort"
"2498","Canary Rockfish","Both",0.8,19,0.3212,"Effort"
"2499","Canary Rockfish","Both",0.8,20,0.3194,"Effort"
"2500","Canary Rockfish","Both",0.9,0,0.0676,"Effort"
"2501","Canary Rockfish","Both",0.9,1,0.2872,"Effort"
"2502","Canary Rockfish","Both",0.9,2,0.398,"Effort"
"2503","Canary Rockfish","Both",0.9,3,0.403,"Effort"
"2504","Canary Rockfish","Both",0.9,4,0.412,"Effort"
"2505","Canary Rockfish","Both",0.9,5,0.397,"Effort"
"2506","Canary Rockfish","Both",0.9,6,0.4072,"Effort"
"2507","Canary Rockfish","Both",0.9,7,0.4058,"Effort"
"2508","Canary Rockfish","Both",0.9,8,0.4034,"Effort"
"2509","Canary Rockfish","Both",0.9,9,0.3976,"Effort"
"2510","Canary Rockfish","Both",0.9,10,0.4128,"Effort"
"2511","Canary Rockfish","Both",0.9,11,0.4036,"Effort"
"2512","Canary Rockfish","Both",0.9,12,0.4134,"Effort"
"2513","Canary Rockfish","Both",0.9,13,0.4074,"Effort"
"2514","Canary Rockfish","Both",0.9,14,0.406,"Effort"
"2515","Canary Rockfish","Both",0.9,15,0.4036,"Effort"
"2516","Canary Rockfish","Both",0.9,16,0.411,"Effort"
"2517","Canary Rockfish","Both",0.9,17,0.4052,"Effort"
"2518","Canary Rockfish","Both",0.9,18,0.4118,"Effort"
"2519","Canary Rockfish","Both",0.9,19,0.411,"Effort"
"2520","Canary Rockfish","Both",0.9,20,0.4166,"Effort"
"2521","Black Rockfish","Sampling",0.6,0,0,"Effort"
"2522","Black Rockfish","Sampling",0.6,1,0.1006,"Effort"
"2523","Black Rockfish","Sampling",0.6,2,0.1246,"Effort"
"2524","Black Rockfish","Sampling",0.6,3,0.1764,"Effort"
"2525","Black Rockfish","Sampling",0.6,4,0.175,"Effort"
"2526","Black Rockfish","Sampling",0.6,5,0.1894,"Effort"
"2527","Black Rockfish","Sampling",0.6,6,0.1872,"Effort"
"2528","Black Rockfish","Sampling",0.6,7,0.204,"Effort"
"2529","Black Rockfish","Sampling",0.6,8,0.2146,"Effort"
"2530","Black Rockfish","Sampling",0.6,9,0.2158,"Effort"
"2531","Black Rockfish","Sampling",0.6,10,0.2226,"Effort"
"2532","Black Rockfish","Sampling",0.6,11,0.2346,"Effort"
"2533","Black Rockfish","Sampling",0.6,12,0.2366,"Effort"
"2534","Black Rockfish","Sampling",0.6,13,0.2428,"Effort"
"2535","Black Rockfish","Sampling",0.6,14,0.2516,"Effort"
"2536","Black Rockfish","Sampling",0.6,15,0.2582,"Effort"
"2537","Black Rockfish","Sampling",0.6,16,0.2634,"Effort"
"2538","Black Rockfish","Sampling",0.6,17,0.2708,"Effort"
"2539","Black Rockfish","Sampling",0.6,18,0.2778,"Effort"
"2540","Black Rockfish","Sampling",0.6,19,0.286,"Effort"
"2541","Black Rockfish","Sampling",0.6,20,0.291,"Effort"
"2542","Black Rockfish","Sampling",0.7,0,0,"Effort"
"2543","Black Rockfish","Sampling",0.7,1,0.1398,"Effort"
"2544","Black Rockfish","Sampling",0.7,2,0.1704,"Effort"
"2545","Black Rockfish","Sampling",0.7,3,0.2416,"Effort"
"2546","Black Rockfish","Sampling",0.7,4,0.233,"Effort"
"2547","Black Rockfish","Sampling",0.7,5,0.2584,"Effort"
"2548","Black Rockfish","Sampling",0.7,6,0.247,"Effort"
"2549","Black Rockfish","Sampling",0.7,7,0.2744,"Effort"
"2550","Black Rockfish","Sampling",0.7,8,0.2816,"Effort"
"2551","Black Rockfish","Sampling",0.7,9,0.2876,"Effort"
"2552","Black Rockfish","Sampling",0.7,10,0.2976,"Effort"
"2553","Black Rockfish","Sampling",0.7,11,0.3068,"Effort"
"2554","Black Rockfish","Sampling",0.7,12,0.3116,"Effort"
"2555","Black Rockfish","Sampling",0.7,13,0.3182,"Effort"
"2556","Black Rockfish","Sampling",0.7,14,0.3154,"Effort"
"2557","Black Rockfish","Sampling",0.7,15,0.325,"Effort"
"2558","Black Rockfish","Sampling",0.7,16,0.3266,"Effort"
"2559","Black Rockfish","Sampling",0.7,17,0.3306,"Effort"
"2560","Black Rockfish","Sampling",0.7,18,0.3324,"Effort"
